business_id,name,address,city,state,postal_code,review_count
YmWJZ3b6oNpD6EUcAq6Q-Q,Billy The Sunshine Plumber,16085 Commercial Way,Brooksville,FL,34606,5
Xu9wzPAol9VHnSIvCEfpkA,Fast Lane Oil Change,180 N Fairview Ave,Goleta,CA,93117,25
ZtW0opqV_6i8pcmDpVGISQ,Taylor Hospital,175 E. Chester Pike,Ridley Park,PA,19078,20
WKF4p8kLDng4EECYC3RoeQ,LongHorn Steakhouse,2400 Tyrone Blvd N,Saint Petersburg,FL,33710,62
W7M2FSPPt4avMjLiHkADGg,DSW Designer Shoe Warehouse,907 Haddonfield Rd,Cherry Hill,NJ,08002,25
l5toZ8GzpIOcPN2JbDfwSw,Sharon Gordon Skin,"333 W Lancaster Ave, Fl 2",Wayne,PA,19087,7
raKflkp3CANr8N7qpQ3ZyQ,Sierra Property Management,"5290 Overpass Rd, Bldg C",Santa Barbara,CA,93111,39
fvnh3uojBa47ooZPyF7-2w,Wilson Famous Blue Ribbon Meats,2325 E Venango St,Philadelphia,PA,19134,6
A2UHpjrQAyMv7dXmYi13mg,Menta Sunoco Service & Auto Repair,200 S New Middletown Rd,Media,PA,19063,7
eicieD8Svmz5xFw63gzGpw,Community Quick Care of Nashville,2545 Murfreesboro Pike,Nashville,TN,37217,6
J5qBgjB0RX-2FdtLG39_-A,Domino's Pizza,1410 Pinehurst Rd,Dunedin,FL,34698,13
JY5hLEd-XDWe8i4ByZJvhQ,Diamond Heating & Cooling,5090 N Sawyer Ave,Garden City,ID,83714,32
_-I0u6nMuozM3zjC2uJuYg,Nü Mobile Auto Detailing,"1015 W. Kirkland Ave, Ste 205",Nashville,TN,37216,17
31Br29F2hhd4NJJdD-VtPg,"David A Tecosky, DMD",2438 Brown St,Philadelphia,PA,19130,20
NLugmrrjRqw8jQGvard-eA,Certified Kitchen + Bakery,1511 N 13th St,Boise,ID,83702,93
nAXL272uOLU5JsUVo15A4w,Jesto Transmissions of Florida,3642 W Cypress St,Tampa,FL,33607,7
Ei5HBqe012ImhqEr2ZH2gg,Fiamme Pizza,4706 E Sunrise Dr,Tucson,AZ,85718,374
2ZLIyUiQ-TQjG3nyfKDnxA,Walmart Supercenter,2897 Veterans Memorial Pkwy,St Charles,MO,63303,32
dzFbGUUV5eh-ZR81RCnv7g,French Riviera Fitness,3908 Veterans Memorl Blvd,Metairie,LA,70002,54
u7_3L1NBWgxhBM_B-cmmnA,Pizzeria Vetri,1939 Callowhill St,Philadelphia,PA,19130,651
W2SfMxx2JPqTkFs5m592mg,Thies Farm and Greenhouses,4215 N Hanley Rd,Saint Louis,MO,63121,6
cN3ggTtgj50jwMilo7vGFA,Sizzle Pie,190 S Center St,Reno,NV,89501,252
sr-5EY6bmp4jINhea06MjA,The Cake Bake Shop by Gwendolyn Rogers-Broad Ripple Village,6515 Carrollton Ave,Indianapolis,IN,46220,996
q18WLK-9HANb7gYGGHIIMw,Ricuras de Venezuela,,Tucson,AZ,85701,32
lv2ogJsFaaCIeVOS0HBakw,The Vintage Apartments,8225 E Speedway Blvd,Tucson,AZ,85710,6
whUR7TFShhEhPT0X2REk-A,Nestle Toll House Cafe by Chip,"2312 Grand Cypress Dr, Ste 841",Lutz,FL,33559,8
6PV9tRRUFA0XXqPuP0ExrA,Rodeway Inn,6826 US 19 North,New Port Richey,FL,34652,9
1dAOjmIN0qp0OHgA9gLX_Q,R & R Nail Shop,"115 W Montgomery Ave, Ste 101",North Wales,PA,19454,47
GK-IbObdUilYtlfgqnQ1Kw,Lemoncello Restaurant Philly,4903 N 5th St,Philadelphia,PA,19120,6
XO7cJTDzCkdYyZf_A28ylw,Quick & Clean Oven Detox and Treatment,,Nashville,TN,37208,6
0JAeVS-R6AAbX8nAfF65Ww,Napleton Hyundai,649 Dunn Rd,Hazelwood,MO,63042,74
uX6A9XJV85TehzhG2bnncw,Happy Teriyaki - Broadway BSU,1011 Broadway Ave,Boise,ID,83706,14
DUn-V3XYMeSTxwEELMn7Tg,Waffle House,7290 Pendleton Pike,Lawrence,IN,46226,34
_DfNFoairZaX6hHweRYwBg,US Door & More,4904 Savarese Cir,Tampa,FL,33634,46
TOVprh8VkxDRMwU-MlRgJg,Liscio's Bakery,3321 Route 42,Sicklerville,NJ,08081,48
5O1aEPl_01ThXXLttdJTbg,US Post Office,1175 Marlkress Rd,Cherry Hill,NJ,08034,16
9wdHEq_qrCI1VQTuCRzMdg,The Flower Place,930 N Main St,Meridian,ID,83642,27
CVvpl0kQhYlfryT5-cAsNw,Fortren Funding,"1950 RT-70 E, Ste 300",Cherry Hill,NJ,08003,9
KpaxmiP_AnUbb7-J1APZCg,Pat's Pizzeria,"1056 S Black Horse Pike, Ste 6",Williamstown,NJ,08094,17
amE0EGifQUXTUf225pQ1Kw,Fresh Thyme Market,1018 N Kirkwood Rd,Kirkwood,MO,63122,34
F-NLo63QqYWQX59M_nNZmg,That BBQ Place,230-220 Lakeland Drive,Sherwood Park,AB,T8H 0N6,56
KxD2N_Xt-U6yFpTl1mUMGA,Nina's Cleaners & Tailors,3911 Ridge Pike,Collegeville,PA,19426,13
2WRR6wBkanIdc4p8ZT_wkw,Donair & Shawarma House,340 800 Broadmoor Boulevard,Sherwood Park,AB,T8A 4Z9,12
s_ATCd6WGLEFvW4GNBBBUg,DiGiorgio’s Pizzeria,191 Orange St,Palm Harbor,FL,34683,22
HwuTjMzlorFllDlrMdeiKA,The UPS Store,7915 S Emerson Ave,Indianapolis,IN,46237,9
jkXp6Klo3rMg1X7DVQMcUQ,Seabreeze Air Care,"10150 Highland Manor Dr, Ste 200",Tampa,FL,33610,9
y4-3HqgXS1llkZiqc-amFg,Econo Lodge,3414 Percy Priest Drive,Nashville,TN,37214,21
dnp-0SHhO9fUqe-31vcZQA,The Maids of St. Louis,7714 Big Bend Blvd,Saint Louis,MO,63141,14
CPXc2AorgYR1uxPopLC79A,Portillo's Hot Dogs,10444 E US Hwy 36,Avon,IN,46123,175
ayo8K8klFo2PdQphVb6-PA,Miller Auto Care,985 N Range Line Rd,Carmel,IN,46032,16
G503RdNVGztzLuBfNY4l3A,Nothing Bundt Cakes,9040 Manchester Rd,St Louis,MO,63144,55
I-9BDkDrCXZXLEJr57Kdog,Planet Kid Playground At Wings Center,1875 Century Way,Boise,ID,83709,27
fbkljMIXlS0AJjReKfCrcg,Westtown Meat Market,1030 Old Wilmington Pike,Westtown,PA,19395,30
s6MghTmTrtKzH02LPbXAng,Kapllan Cleaning,235 Crooked Ln,King Of Prussia,PA,19406,7
_unNscYh85N_C_7cuuqqng,Bogey Hills Country Club,1120 Country Club Rd,Saint Charles,MO,63303,6
9xgHivXmL1Vzaz5P97PzCg,The Book Trader,7 N 2nd St,Philadelphia,PA,19106,118
fGqtFZyJ96cqetkHBU-mFQ,Pearle Vision,1710 Clements Bridge Rd,Deptford,NJ,08096,6
_uOkk1lO4LXWU22DwEhj-Q,Fox Fitness,4002 S Coolidge Ave,Tampa,FL,33611,12
AIqaV2dq_feFvjHZ9LLvFg,Freedom Smoke USA,665 W Valencia Rd,Tucson,AZ,85706,7
yMjBdRRw8_l1tgvfcMhKAA,Verizon,744 Bethlehem Pike,Montgomeryville,PA,18936,24
eL4WKzk6PPJsRKD19MqeXQ,Action Karate,1800 Bridgetown Pike,Feasterville,PA,19053,6
w6EsNczicg3DtIICHWr59A,The Chvrch of John,10260 - 103 Street,Edmonton,AB,T5J 0Y8,7
BdHadrVCRSsBaTYrBUpBgQ,Anthony's Bar,10 S Broadway,Saint Louis,MO,63102,34
7CmdvK2d-hraLycb1ywWpw,Lost Bayou,4835 Hearst St,Metairie,LA,70001,5
qrw9VgEG-UnebDcTE_KvKg,Blush Boutique,782 Old Hickory Blvd,Brentwood,TN,37027,21
tbBYgel0lyhZ7kAoTyoV2w,Puritie Spa,"5860 Lower York Rd, Ste 3G",Lahaska,PA,18931,9
wjI82WmT38KkLPjmV9V5sw,The+Source,"5270 Longley Ln, Ste 103",Reno,NV,89511,22
x_FYTW7x9BQRXH9Bio14fQ,Ed Martin Nissan Fishers,13397 Britton Park Rd,Fishers,IN,46038,24
gTM5c2B3X2nEvYg6Jlw_EA,The Mayne Dish,2202 Kirkwood Hwy,Wilmington,DE,19805,25
uPQDMKhZWeTj2FAGdeNtYw,China Chen Restaurant,4880 Sun City Center Blvd,Sun City Center,FL,33573,21
5OpUORgAc84h2Z4ctxKCiA,McDonald's,610 E Dr Martin Luther King Jr,Seffner,FL,33584,35
_D1-iD7On9s_k6P1qAZxSw,All RV Service Center,537 W Grant Rd,Tucson,AZ,85705,19
LH8R7UsbSQfvojE7xbgHJw,Baskin-Robbins,1280 US Hwy 31 N,Greenwood,IN,46142,19
GJC3QI31IV5Q4kVHIM498Q,Dos Amores Mexican Cuisine,2150 S Eagle Rd,Newtown,PA,18940,12
un-XddanDbwKzBAeTLpCzA,Westchase Physical Therapy,12705 Racetrack Rd,Tampa,FL,33626,6
zauWuV_H2cYBCBZ8XJzKlg,Polished Salon,"134 N Wayne Ave, Lower Level 2",Wayne,PA,19087,11
e8q3H5-nu-A34-DVXucF7w,Dry Pros,"5111 Alworth St, Ste C",Boise,ID,83714,5
eCAUvk4NiZFmfJN-HF6C1g,Gulf Coast Auto Body & Service,7201 Gulf Blvd,St Pete Beach,FL,33706,22
3puk4beQqK6zz8N4nTdhtQ,Hello Hair Salon,1905 S 13th St,Philadelphia,PA,19148,39
J1c810pTu1Z7C7XWB-SJ_w,Beauty Branding Studios,,Tampa,FL,33607,6
hh4qsFHLeRdCFzdHFd2UZw,Salon Settore,2813 E High St,Sanatoga,PA,19464,5
kOIsoBEpq1A55teOBTmGNg,Charla Barron LMT,"213 North Parsons Ave, Ste 1",Brandon,FL,33510,10
QTeEX_XchMKgS27yX913mA,Wine Works,319 W Rte 70,Marlton,NJ,08053,59
99vR0LEoNO9xlmStF5Rf8w,Londonderry Eye Care,2112 Londonderry Mall NW,Edmonton,AB,T5C 3C8,7
MG_wIwRBwyNnCAEMXe9Jqw,French Toast,1035 Decatur St,New Orleans,LA,70116,562
f2asK7N0YRJO-9z0EOVRtw,K9JYM Indoor Dog Sports & Training Center,252 Bethlehem Pike,Colmar,PA,18915,5
xwKYBPO0ByGlkvNcr8FdqQ,Le Rendez-vous,3844 E Fort Lowell Rd,Tucson,AZ,85716,223
EAtdpksdWfWAaqh3XdnNNg,Essene Market & Café,719 S 4th St,Philadelphia,PA,19147,149
GabL6KPmrPirzYWiQ9LtBg,Dunkin',5005 N Crescent Blvd,Pennsauken,NJ,08110,5
iqN5CY_BpZ5pQFBnISYy-Q,Pennsylvania Oral & Maxillofacial Surgery,"1601 Walnut St, Ste 215",Philadelphia,PA,19102,16
ena3aLdMz2ym_OPVuTIJ2g,Broadway Bar & Grille,329 E Broadway Ave,Clifton Heights,PA,19018,49
KZW_CVB-8pmIGYX_UVmsqQ,Couture Nail Lounge,8402 Little Rd,New Port Richey,FL,34654,28
pGwrPSAlwMvEnOsFHqB72Q,Pontilly Coffee,4000 Chef Menteur Hwy,New Orleans,LA,70126,105
YSJZZ1_8uHIIV4w44RSllA,Flying Pie Pizzaria,601 S Main St,Meridian,ID,83642,160
u2e79uogJS5OLdXvLA0WAw,Candlewood Suites Boise - Towne Square,700 N Cole Rd,Boise,ID,83704,22
jLWSeZ9Oesiu84v44hy81A,PrimoHoagies,611 W Route 130,Burlington,NJ,08016,18
gPA9YWXwLy2g5dD1n8QORg,The Mandolin Store,"907 Rivergate Pkwy, Ste A4",Goodlettsville,TN,37072,7
GV0RYz8TzDeKh-laOtdtog,Spinieo,1076 Bethlehem Pike,Montgomeryville,PA,18936,9
A33Bp0qss9FvHwZQtLMdlA,Cindy Wilson - State Farm Insurance Agent,"2710 Alt 19, Ste 304",Palm Harbor,FL,34683,5
fGRyOyp06v5DsKM3mvPXNw,ShopRite of Willingboro,400 J F Kennedy Way,Willingboro,NJ,08046,5
llYsxQ0IuKh0HXULlqu6fw,Filipiniana Philippine Café,3848 W Waters Ave,Tampa,FL,33614,108
QMGeQW1Ybt6qsA1SJ0xpRg,Anytime Fitness,4115 Mallory Ln,Franklin,TN,37067,7
EbBQI254WN0AoH-y21-gCA,Nouvelle Beauty Bar,"475 Central Ave, Ste 101",St. Petersburg,FL,33701,172
pVd3ngVzpD4hcsPtdoEKvA,Pearle Vision,500 Broad St,Collegeville,PA,19426,9
vGupL5VfwBfkU5U0XylElQ,Taqueria Olmeca,1201 E College Ave,Ruskin,FL,33570,32
_pbx96FZ3eHJw-V_R4h-Vg,Embassy Suites by Hilton Tampa USF Near Busch Gardens,3705 Spectrum Blvd,Tampa,FL,33612,83
Md_iQ-8yk3J9oLMhLH0O_g,Balestra's Foodliner,7902 Hwy 23,Belle Chasse,LA,70037,17
vGSkuEn7UB8YnqhTwzz9Rw,Dorys Auto Detailing,1667 Dobry Rd,Yardley,PA,19067,6
0VbQPOI8LqNpSmW4rcEMdQ,Pizza Hut,1608 Country Club Place Dr.,Saint Charles,MO,63303,14
-s4YiQuUM21pScGCrzW2KQ,The Weave Bar,2228 N Broad St,Philadelphia,PA,19132,18
XQWZQjC73fCTRGWnD18-Eg,Mac Mart,104 South 18th St,Philadelphia,PA,19103,321
Odz0fuMEaQiuL9j0ep2TMg,Arthur Perez,,New Orleans,LA,70187,16
ciS2XOo391iRUR2DUmSEWw,Ortho One,"700 Haddonfield-Berlin Rd, Ste 26",Voorhees,NJ,08043,5
GQvMNxdE4uCIie4D53tE-Q,Starbucks,900 E Lake Rd,Palm Harbor,FL,34685,7
uVJkqQ1U9MH7hBorrwGhBg,Wishbone,4034 Walnut St,Philadelphia,PA,19104,191
djtU6hvMyFN7emAJu9FvhQ,Walmart,"9745 Roosevelt Blvd, Ste A",Philadelphia,PA,19114,42
V8A0JxgdVetmPKliyVyZgA,Panache Hair & Nails,"1661 N Swan Rd, Ste 158",Tucson,AZ,85712,28
SsRsSSifdOtKAQDGST_m_g,Three Carrots Fountain Square,920 Virginia Ave,Indianapolis,IN,46203,246
w1w7PeD1qnjuE3vW_EsiNQ,Lois Kidder - Ferrari-Lund Real Estate,"3700 Lakeside Dr, Ste 100",Reno,NV,89509,8
boIphU_TlxlMJHfFrAM03g,Wienerschnitzel,6346 North Oracle Rd,Tucson,AZ,85704,28
OVLe8EOE1TGvXlc8dt5liw,Waffle House,1718 S Missouri Ave,Clearwater,FL,33756,16
uG3-LDsfeAyf02uITS-3Xg,Then Comes Baby,"200 N La Cumbre Rd, Ste H",Santa Barbara,CA,93110,63
2gTQ0X9iRTs5zIKs97IWOA,Wayback Burgers,200 West Alexander St,Plant City,FL,33563,61
1aj1hnqPt3rqoB8tVRHLEA,Hotel Monteleone,214 Royal St,New Orleans,LA,70130,767
0sS3IQpb4MN97gqnFzHOpw,Tower Health Urgent Care,580 W Germantown Pike,Plymouth Meeting,PA,19462,20
c4IkL2K64JeFC7kcnbupsw,Chipotle Mexican Grill,269 Franklin Rd,Brentwood,TN,37027,77
sWAd8Kt87n86IeNC6BmTqA,Pet Wants Nashville South,1106 Division St,Nashville,TN,37203,27
ttbLY5Xm6GDvES65XwzUHw,A Tucson Barbershop,"925 N Swan Rd, Unit C",Tucson,AZ,85711,18
kyt8ljz0s1B_g34fd7vkVw,Malta Joe's Baked Goods,2760 W Curtis Rd,Tucson,AZ,85705,8
fZS5RYYKCXyGIFhJy3Vngw,Cascade Electric,2940 S Palo Verde Rd,Tucson,AZ,85713,8
sfwMByVwbb69zhw4xzXzgA,Salt + Smoke,501 Clark St,St. Louis,MO,63102,64
ZB8fLbDH2gK2Ms2LqlqPWw,Safeway,2940 W Valencia Rd,Tucson,AZ,85746,11
m2B51TmMHULNp_GjktIdJg,Domino's Pizza,2500 N Highway 67,Florissant,MO,63033,7
jix9Vl-uIgl39Gqx75QaLg,WorldMark Rancho Vistoso,13355 N Hidden Springs Dr,Oro Valley,AZ,85755,28
SZV3U4bedoPSg1G2JF5Egw,SEPHORA West Edmonton Mall,"8882 170th Street, Unit 2678",Edmonton,AB,T5T 4J2,26
Tv0nmpQMpNj9CzMZCAZ9FA,Island Life Acupuncture,207 Tulpehocken Ave,Elkins Park,PA,19027,5
cpjilvD3Kut_KZjMRD7ZEg,Halima Car Wash,5261 Veterans Memorl Blvd,Metairie,LA,70006,20
1UO_4q2JOfxiKtmLep60iA,CVS Pharmacy,5432 US Highway 19 N,New Port Richey,FL,34652,6
vUTkL2n4AgWj8MZuXDblWA,Spinners Revolving Roof-Top Lounge,5250 Gulf Blvd,St. Pete Beach,FL,33706,177
aJCQFIfq---psnj_BVTyQw,Pompei’s State Street Sandwiches,301 W State St,Media,PA,19063,47
eKujDdpZBPRfVBObMCsMqQ,Beacon 430,430 3rd Ave S,St Petersburg,FL,33701,31
NfQ-riXndI3U3EZvHxenMA,Los Altos Breakfast Lunch & Dinner,"5015 Pyramid Way, Ste 107",Sparks,NV,89436,206
uvo1v0Xs8p7N0IMX_tuVuA,Saint Louis Dog Butler,,Saint Louis,MO,63108,32
OC9rYFqkPiKBaF_icEFR8Q,The Casual Pint - Smyrna,427 Sam Ridley Pkwy,Smyrna,TN,37167,42
ySM0hCKc-cEtQcxxKwJyQw,Jems Deli & Catering,20 E Woodland Ave,Springfield,PA,19064,24
fO8vWO31SHbJPNTOzRib7w,Belleair RV Mobile Service,,Clearwater,FL,33764,7
Wrsu5oC1X-Lw7CbggmWDLA,Judith Gurley Plastic Surgery,"14825 N Outer 40 Rd, Ste 350",Chesterfield,MO,63017,7
aKOdfQcjDG2NQtIEmq21ew,Urban South Brewery,1645 Tchoupitoulas St,New Orleans,LA,70130,186
hAmuto6UndVroyd_DaD-TA,Lobster Haven,12807 W Hillsborough Ave,Tampa,FL,33635,441
q1sZFEITyu7govC1Aljt0w,Goodyear Auto Service,4126 Chef Menteur Hwy,New Orleans,LA,70126,21
35GCFtezJ3upyqGf-zJ8MA,Gateway To India,8300 Bay Pines Blvd,St. Petersburg,FL,33709,393
nmsRrRCPrMqKmVKtt913nA,Geaux Smiles,406 Lafayette St,Gretna,LA,70053,9
ap7I61TNaBokTQpBcOJyJQ,Wilton J Distributors,4746 76 Avenue NW,Edmonton,AB,T6B 0A5,5
CgjtA5DXxQBqWSvcC8zl6Q,Castillo Inn at the Beach,22 Castillo St,Santa Barbara,CA,93101,233
YOEsOaiV0AznLshMDg5bJw,Reno Vulcanizing Auto Care & Tires,450 E Plumb Ln,Reno,NV,89502,102
tez6k-WegNFjLju6Qz9Vdw,Ninja Sushi Japanese Grill,"900 Grammer Ln, Ste 370",Smyrna,TN,37167,92
PQtxL2Ow_VGd9fr9ov1vzA,Soma,8702 Keystone Crossing Blvd,Indianapolis,IN,46240,5
1Jxha8s4R-awVWEdCq9o3A,MIT Computers,5006 E Fowler Ave,Tampa,FL,33612,15
tk_SaD7wh0GgeTU7MrjI_A,Guitar Center,8475 Castleton Corner Dr,Indianapolis,IN,46250,38
-K0zTgGyxo-AeSkcV0IVaA,Spiro's Restaurant,1054 N Woods Mill Rd,Chesterfield,MO,63017,158
nI5dtIDR3pSQytOGdwYd5A,Ray Skillman Northeast Buick GMC,7550 E Washington St,Indianapolis,IN,46219,25
xXsbigHSIkZtP3wx5CW6xA,Old Style Body Shop,11808 Dorsett Rd,Maryland Heights,MO,63043,7
jvE1hgXKW3-BwQ9yIiYIHA,9 Round,"9873 North Michigan Rd, Ste 135",Carmel,IN,46032,8
g5pDucHciL1pbv5LzXmtcg,Pinellas Comfort Systems,12601 60th St N,Clearwater,FL,33760,10
pMdU8zqjrmHn2LQvlF9rxA,Walgreens,3920 Hampton Ave,Saint Louis,MO,63109,21
ZY8VxKtXDjZB5V4G-hgpaw,Jiffy Lube,581 Los Altos Pkwy,Sparks,NV,89436,77
QISg9_me-kDqfneokdNM6Q,Bahdeebahdu,1522 N American St,Philadelphia,PA,19122,5
FZz7190Kn_o1AdV0QuwTRQ,Absolute Building Solutions,,Tampa,FL,33601,5
wbxUJ8U6Ll6vbgF9ukihcw,Stanley Steemer,7300 Milnor St,Philadelphia,PA,19136,8
vcyyzUqEiCTSrFmHgqvxpg,SALERNO'S Ristorante & Pizzeria,6500-02 Rising Sun Ave,Philadelphia,PA,19111,44
DJim4p_UABTUcIKsZTxARg,Buffalo Exchange,4119 Magazine St,New Orleans,LA,70115,120
Ivz64kurFQ3uq3Np26LzKg,The UPS Store,"314 S Henderson Rd, Ste G",King Of Prussia,PA,19406,7
kCRNn-Q1mgKMXHG-Zrs1iA,Homewood Suites by Hilton Nashville-Brentwood,5107 Peter Taylor Park,Brentwood,TN,37027,26
gVlBpk6Cmz4FlIPUiKj3bA,Dolce Nails,10640 Concord Rd,Brentwood,TN,37027,39
CNPAscy_9loqn3beWBupkw,Popeyes Louisiana Kitchen,719 Mantua Pike,West Deptford,NJ,08096,12
1aZdJGrBf2Oc4QoEvK7ECA,Anju St. Pete,2827 16th St N,St. Petersburg,FL,33704,21
FLbgBqrLC8Kcw5u0yMXm6g,Andy's Towing,1741 W Main St,Franklin,TN,37064,5
1TTj6dGMgX_9do8U6GPJ6w,A-Jacks Towing & Recovery,1107 N Tuckahoe Rd,Williamstown,NJ,08094,6
aaBlYQpHUuSYEv1EtWgxuQ,Chick-fil-A,2687 E Main St,Plainfield,IN,46168,49
iIR__H6wEjiSvURIbBc4yw,The UPS Store,17 Junction Dr,Glen Carbon,IL,62034,7
2nepvaiiLMJhZj_xupfq9Q,Gateway Select Properties,"3284 Ivanhoe Ave, Ste A",Saint Louis,MO,63139,6
bkVWDM_f-VJplSbUP_6urg,Bauernschmaus Restaurant,6796 99 St Nw,Edmonton,AB,T6E 5B8,29
M0r9lUn2gLFYgIwIfG8-bQ,Baileys' Range,920 Olive St,Saint Louis,MO,63101,1567
NX3jpMMrramfs_LhMAejbg,Port of Subs,3636 S Findley Way,Boise,ID,83705,6
OINbC0rpDVJ5bfxt3LO9fw,Li'l Dizzy's Cafe,1500 Esplanade Ave,New Orleans,LA,70116,651
XMGjDIAFbu9VSmWDs-Ev5w,The Haven,6625 Morganford Rd,St. Louis,MO,63116,103
dNR-b-CsrFGYhMo9zLMrCw,Soy Bistro,5008 Maryland Way,Brentwood,TN,37027,482
aIdLyMLvkVuqUMJWuqwkbw,Jhonnys Pest Control,5878 Hollister Ave,Goleta,CA,93117,53
-oWre50GEb_Gq--PookT3Q,Eric Hernandez -  NOLA Living Realty,"3841 Veterans Blvd, Ste 201",Metairie,LA,70002,7
F3n0sB5Dqn-N2fAA5TgmFQ,China Kitchen,"6280 Sharlands Ave, Ste 102",Reno,NV,89523,141
d1HcINr1Sm0ZSrU6lNl2kw,Publix Super Markets,902 Curlew Rd,Dunedin,FL,34698,16
Ghcd0DB8GKbpGb5ZS_4SsA,Ghertner & Company,"50 Vantage Way, Ste 100",Nashville,TN,37228,44
eZfhvDdol03GkF6PaFWO-A,Blessed Grounds,902 W Grant Rd,Tucson,AZ,85705,34
Lp7o7wv0-QtupZeZP0QcMg,Jerzee's Sports Bar & Pizzeria,2609 Mt Carmel Ave,Glenside,PA,19038,64
pyaY3CCv1PhNNAlPBAsAsw,Clean Juice Safety Harbor,"2516 McMullen Booth Rd, Ste A",Clearwater,FL,33761,17
RKde9bbapEfl_EewG7-ImA,Afterwords Books,441 E Vandalia St,Edwardsville,IL,62025,9
YtSqYv1Q_pOltsVPSx54SA,Rittenhouse Grill,1701 Locust St,Philadelphia,PA,19103,290
4tkJsi6j-HcEeePbpmXhcg,E+ROSE Wellness Cafe of Brentwood,700 Old Hickory Blvd,Brentwood,TN,37027,51
Tvkc8tyVUwodaR1MJAw-aw,Pizza Guys,"1610 Robb Dr, Ste D-2",Reno,NV,89523,103
uaKXyCNVXWdfOOdbM88pMA,Liborios Latin Cafe,8210 Causeway Blvd,Tampa,FL,33619,125
yts_HztVXAk4DIwlSIs4yg,Dolphin Plumbing,513 Dolphin Ave SE,St. Petersburg,FL,33705,5
PSjXhO_9XZpxa1kKQuBm0A,Cold Stone Creamery,5718 Calle Real,Goleta,CA,93117,33
pY7BOmdLwh8KxLGMWu_IQQ,Baskin-Robbins,1145 N McCarran Blvd,Sparks,NV,89431,61
M8mbS6jeSHnne6bu5Sxung,Traveling Tails Inn,2764 Rte 66 Business Park Dr,Edwardsville,IL,62025,11
iKKYu3iwTViMgCON-VBApw,Leyla Cleaners,450 Knights Run Ave,Tampa,FL,33602,7
4SneIG3-02kRCgQx-hu51Q,J B Dawson's Restaurant & Bar,92 N Flowers Mill Rd,Langhorne,PA,19047,256
sZpCsqIbCfHr-CziYw-O1g,Strawberry Organic Nail & Spa,"2804 James L Redman Pkwy, Ste 105",Plant City,FL,33566,44
8SjyrvcuL63GcfoWMp8TEg,La Chocolate Box,39 N Union St,Lambertville,NJ,08530,26
iYgMUL4nJzAkVL0gO8W6HQ,Factory Direct,"8888 Keystone Crossing, Ste 1300",Indianapolis,IN,46240,6
jl3UwBoO-MHuv_XTeDfOLA,School Bell Apartments,2000 Varsity Ln,Bear,DE,19701,7
ggtDtInujw9EsjCXkeIjbQ,Raising Cane's Chicken Fingers,2800 North Highway 67,Florissant,MO,63033,17
zNkM1payjxacCiIXSQrcDw,Affordable Paralegal Solutions,"3210 E Fort Lowell Rd, Ste 101",Tucson,AZ,85716,6
rQW9iupvhk6ScPn2VPNLVQ,Octopus Falafel Truck,20th & Ludlow St,Philadelphia,PA,19103,420
ciFxupz2xemypqY5D350Hg,Family Leisure - Indianapolis,11811 Pendleton Pike,Indianapolis,IN,46236,38
kKFvz2WbItYFDo0TL5MuQg,JW Photography,6342 E Calle Bellatrix,Tucson,AZ,85710,10
BqnygnNqxVDD_0ct_fN_mg,Paris Salon & Day Spa,3115 W Bay To Bay Blvd,Tampa,FL,33629,24
REQzU2pclWtCjaw8p5VZTg,EZ Clean Express Wash,5542 Gall Blvd,Zephyrhills,FL,33542,10
xroqvcfo86oFsvlbj5h2_g,Monalisia,745 Corkery Ln,Williamstown,NJ,08094,58
143kpRJJ0YK_ZGHXQSXYQQ,Foot and Ankle Institute of Nevada,"2321 Pyramid Way, Ste B",Sparks,NV,89431,8
ABKjjO3OpxM7vNIUSwhtXQ,Emissions Testing Pro's,4849 N Meridian Rd,Meridian,ID,83646,10
PYUI1OJVksGUbCrteU68bw,Bourbon & Branch,705 N 2nd St,Philadelphia,PA,19123,392
-p7-XlJUDj6Fak-xRMjINQ,Shaw Store,5015 111 Street NW,Edmonton,AB,T6H,9
Yit7GvwzEYbIzkNhxeqC7w,Audio Itch,3309 S Dale Mabry Hwy,Tampa,FL,33629,70
LjgiE_EbpBdIz4JyVUioTQ,Chicago Paulies,1301 N Howard Ave,Tampa,FL,33607,186
fk319T8iPMAGipSXBPFa0Q,Puglia's Sporting Goods,1925 Veterans Memorial Blvd,Metairie,LA,70005,17
icjIOnb1ErT8Wnz5MkQ_Vg,The Garage Santa Barbara,417 Santa Barbara St,Santa Barbara,CA,93101,17
OzZ2IOYuHWarvdbc6Laepw,Climate Pros of Northern Nevada,"5635 Riggins Ct, Ste 18",Reno,NV,89502,16
PXjSRl5yW0lEN99I3o5x6A,Bill Vandegrift,450 E Butler Ave,New Britain,PA,18901,11
8s1XOUbY9xlccgh7DZpZEg,Tucson Movers,757 N Campbell Ave,Tucson,AZ,85719,6
FNVICJmHW_DfbSLb1LT1nQ,Mani PETi Pet Grooming,320 Evesboro Medford Rd,Marlton,NJ,08053,8
7FJv2SdCUtYgFpcxMGfP_w,Avalon Flooring,5510 Concord Pike,Wilmington,DE,19803,35
qFqEZ8dRDa46JSExbZudmg,Pharaoh’s Donuts,8 Maryland Plz,St. Louis,MO,63108,16
hQfYVwieUBZSH2fVkpiuQg,Dalgenes Interiors,210 E Ortega St,Santa Barbara,CA,93101,9
